ts,open,high,low,close,volume,source,collected_at
2026-05-27T00:19:00+09:00,432.965,433.98,432.5715,433.83,138872.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:20:00+09:00,433.83,433.97,432.35,432.405,89285.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:21:00+09:00,432.405,432.84,432.2401,432.635,73116.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:22:00+09:00,432.635,433.1,432.28,433.1,82362.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:23:00+09:00,433.1,433.62,432.91,433.5499,84137.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:24:00+09:00,433.5499,434.24,433.33,434.23,129087.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:25:00+09:00,434.23,434.53,434.02,434.075,147325.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:26:00+09:00,434.075,434.54,434.0301,434.44,116180.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:27:00+09:00,434.44,434.56,434.06,434.06,75283.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:28:00+09:00,434.06,434.46,433.8,433.83,97132.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:29:00+09:00,433.83,434.06,433.21,433.3531,92134.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:30:00+09:00,433.3531,433.5,432.89,433.37,96518.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:31:00+09:00,433.37,433.76,433.01,433.1199,73499.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:32:00+09:00,433.05,433.17,432.53,432.6305,61805.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:33:00+09:00,432.6305,432.7855,432.37,432.38,59007.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:34:00+09:00,432.41,432.73,432.3001,432.3217,42929.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:35:00+09:00,432.36,432.75,432.21,432.4,44490.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:36:00+09:00,432.435,432.61,430.95,430.98,106851.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:37:00+09:00,430.98,431.51,430.8,431.305,73378.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:38:00+09:00,431.305,431.4489,431.11,431.34,30966.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:39:00+09:00,431.42,431.5488,431.15,431.28,58472.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:40:00+09:00,431.28,431.32,430.7201,431.0,76848.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:41:00+09:00,431.0499,432.09,430.8201,431.8032,96025.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:42:00+09:00,431.8032,431.83,431.07,431.225,52852.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:43:00+09:00,431.225,431.72,431.17,431.55,51525.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:44:00+09:00,431.55,431.62,431.26,431.305,38675.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:45:00+09:00,431.305,431.9,431.05,431.7132,47049.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:46:00+09:00,431.75,432.25,431.46,431.92,75200.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:47:00+09:00,431.92,432.3199,431.66,431.87,58555.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:48:00+09:00,431.87,432.0973,431.5,431.625,42344.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:49:00+09:00,431.625,431.7799,431.39,431.45,33511.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:50:00+09:00,431.45,431.76,430.86,430.93,56659.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:51:00+09:00,430.89,431.05,430.4,430.4201,62177.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:52:00+09:00,430.41,430.47,429.85,430.055,110295.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:53:00+09:00,430.055,430.06,429.45,429.5069,104469.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:54:00+09:00,429.5069,429.58,429.0601,429.22,88274.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:55:00+09:00,429.3055,429.47,428.77,428.94,99780.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:56:00+09:00,428.94,429.1899,428.86,429.0,64444.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:57:00+09:00,429.0,429.37,428.6845,429.32,94723.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:58:00+09:00,429.3201,429.6399,429.2601,429.63,71598.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T00:59:00+09:00,429.63,429.63,428.5,428.52,93771.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:00:00+09:00,428.62,428.62,428.1,428.18,98404.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:01:00+09:00,428.18,429.47,428.18,429.37,63315.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:02:00+09:00,429.375,429.4599,428.93,429.27,80087.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:03:00+09:00,429.27,429.36,428.97,429.3,49089.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:04:00+09:00,429.32,429.32,428.93,429.07,51735.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:05:00+09:00,429.07,429.31,428.993,429.24,33779.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:06:00+09:00,429.24,429.3083,428.81,428.8861,50176.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:07:00+09:00,428.925,429.15,428.84,428.935,35045.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:08:00+09:00,428.935,429.01,428.71,428.83,44447.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:09:00+09:00,428.83,428.94,428.26,428.35,65838.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:10:00+09:00,428.35,428.9,427.8,428.66,99665.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:11:00+09:00,428.66,428.9768,428.12,428.21,53512.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:12:00+09:00,428.21,428.49,427.91,428.0,53363.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:13:00+09:00,427.9585,428.31,427.92,428.12,52906.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:14:00+09:00,428.155,428.2699,427.63,427.9489,63690.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:15:00+09:00,427.9489,428.06,427.6,427.6,67933.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:16:00+09:00,427.64,428.14,427.52,428.1,47586.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:17:00+09:00,428.115,428.4199,428.05,428.19,56756.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:18:00+09:00,428.19,428.48,428.1401,428.3,44066.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:19:00+09:00,428.32,428.57,428.09,428.115,41902.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:20:00+09:00,428.115,428.7,428.08,428.63,52084.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:21:00+09:00,428.595,428.95,428.54,428.865,51718.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:22:00+09:00,428.865,428.99,428.6456,428.695,34762.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:23:00+09:00,428.695,428.7499,428.3,428.42,45372.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:24:00+09:00,428.42,428.68,428.38,428.455,19901.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:25:00+09:00,428.455,428.65,428.311,428.585,32409.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:26:00+09:00,428.585,428.6199,428.22,428.38,31293.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:27:00+09:00,428.38,429.2765,428.38,428.98,66852.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:28:00+09:00,428.98,429.5399,428.85,429.43,59993.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:29:00+09:00,429.48,429.97,429.43,429.9274,63815.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:30:00+09:00,429.94,430.24,429.8,430.13,66555.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:31:00+09:00,430.13,430.28,430.0,430.13,42582.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:32:00+09:00,430.07,430.55,430.07,430.4879,60148.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:33:00+09:00,430.4879,430.82,430.42,430.77,61793.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:34:00+09:00,430.77,431.1,430.65,430.9201,87246.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:35:00+09:00,430.9201,431.2299,430.88,431.0651,51899.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:36:00+09:00,431.0651,431.8199,431.0501,431.73,80978.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:37:00+09:00,431.765,431.85,431.52,431.8455,63631.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:38:00+09:00,431.8455,432.37,431.78,432.24,107873.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:39:00+09:00,432.24,432.43,431.92,432.15,78592.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:40:00+09:00,432.15,432.15,431.88,431.92,61255.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:41:00+09:00,431.92,432.56,431.87,432.36,81741.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:42:00+09:00,432.355,432.55,432.244,432.41,51333.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:43:00+09:00,432.41,432.47,432.08,432.1907,65638.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:44:00+09:00,432.1907,432.46,432.0,432.27,60898.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:45:00+09:00,432.27,432.59,432.15,432.355,57738.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:46:00+09:00,432.355,432.64,432.2233,432.2621,62293.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:47:00+09:00,432.2621,432.64,432.23,432.47,39592.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:48:00+09:00,432.5,432.6,431.92,432.08,58108.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:49:00+09:00,432.0,432.25,431.52,431.52,62093.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:50:00+09:00,431.56,431.79,431.42,431.695,67796.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:51:00+09:00,431.695,432.24,431.55,432.15,49902.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:52:00+09:00,432.15,432.21,431.92,431.995,25376.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:53:00+09:00,431.995,432.17,431.92,432.02,39418.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:54:00+09:00,432.02,432.24,431.92,432.09,34929.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:55:00+09:00,432.09,432.09,431.7958,431.955,35978.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:56:00+09:00,431.955,432.0701,431.86,431.93,31044.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:57:00+09:00,431.93,432.5,431.93,432.345,69127.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:58:00+09:00,432.345,432.4199,432.1,432.1,32572.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T01:59:00+09:00,432.1,432.22,431.965,432.11,34508.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:00:00+09:00,432.11,432.3599,431.9,432.17,38780.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:01:00+09:00,432.17,432.71,432.17,432.56,85335.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:02:00+09:00,432.6,432.6799,432.27,432.475,45849.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:03:00+09:00,432.475,432.68,432.38,432.57,34212.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:04:00+09:00,432.57,432.72,431.9001,431.99,51532.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:05:00+09:00,431.99,432.5,431.95,432.2305,37481.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:06:00+09:00,432.2305,432.86,432.225,432.83,47066.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:07:00+09:00,432.83,433.18,432.66,432.8527,99560.0,kis_us_intraday,2026-05-27T02:08:56+09:00
2026-05-27T02:08:00+09:00,432.86,433.0273,432.6108,432.79,43262.0,kis_us_intraday,2026-05-27T02:08:56+09:00
